,acceleration,age,agility,archetype,archetype_id,awareness,ball_carrier_vision,block_shedding,break_sack,break_tackle,can_auction,can_trade,carrying,catch_in_traffic,catching,confidence,deep_route_running,deep_throw_accuracy,elusiveness,external_id,external_player_id,finesse_moves,first_name,game_id,has_power_up,has_upgrades,height,hit_power,id,image,impact_blocking,import_date,importance,injury,is_collectible,is_free_agent,is_locked,is_unlimited_use,is_upgradeable,jersey_number,juke_move,jumping,kick_accuracy,kick_power,kick_return,last_name,last_updated,lead_block,legacy_score,limited_edition_count,man_coverage,medium_route_running,medium_throw_accuracy,morale,name,overall,pass_block,pass_block_finesse,pass_block_footwork,pass_block_power,pass_block_strength,play_action,play_recognition,player,position,position_id,position_ovr_json,power_moves,press,program,program_id,pursuit,quicksell_amount,quicksell_currency,release,release_date,run_block,run_block_finesse,run_block_footwork,run_block_power,run_block_strength,running_style,salary_cap_cost,short_route_running,short_throw_accuracy,spectacular_catch,speed,spin_move,stamina,stats,status,stiff_arm,strength,super_bowl_wins,tackle,team,team_id,throw_accuracy,throw_power,throw_under_pressure,throwing_on_the_run,tier,toughness,trait_aggressive_catches,trait_big_hitter,trait_clutch,trait_covers_the_ball,trait_drops_open_passes,trait_fights_for_extra_yards,trait_forces_passes,trait_high_motor,trait_lb_style,trait_makes_sideline_catches,trait_penalty,trait_plays_ball_in_the_air,trait_possession_catches,trait_qb_style,trait_rac_catches,trait_sense_pressure,trait_strips_ball,trait_throw_ball_away,trait_throws_tight_spiral,trait_utilizes_bull_rush_moves,trait_utilizes_spin_moves,trait_utilizes_swim_moves,trucking,upgrades_json,url,weight,zone_coverage
488,82,31,73,15,15,93,30,15,10,10,True,True,51,54,53,,11,10,15,53217,10654,10,Nate,8,False,False,80,15,10461,https://cdn.muthead.com/media/20/assets/supb-00053217.png,91,2020-01-27T15:36:54.746153Z,,87,True,False,False,True,True,77,25,72,13,11,10,Solder,,94,,0,10,19,10,,Nate Solder,90,87,84,,81,,10,10,,"{'id': 6, 'abbreviation': 'LT', 'external_id': 5, 'base_position': 6, 'name': 'Left Tackle'}",6,"{""5"": 91, ""6"": 90, ""7"": 84, ""8"": 83, ""9"": 84, ""10"": 86}",10,10,"{'id': 126, 'external_image_name': '|pgrm-00001021', 'external_id': 1022, 'game': 8, 'description': 'Super Bowl Past', 'hex_color': '#008E97', 'name': 'Super Bowl Past', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00001021.png'}",126,13,4940,6,36,2020-01-27T15:36:54.746164Z,88,86,,89,,5,23,29,10,30,72,20,90,"[{'value': '6\' 8""', 'label': 'HT'}, {'value': 90, 'label': 'STR'}, {'value': 93, 'label': 'AWR'}, {'value': 87, 'label': 'PBK'}, {'value': 81, 'label': 'PBP'}, {'value': 84, 'label': 'PBF'}, {'value': 88, 'label': 'RBK'}, {'value': 89, 'label': 'RBP'}, {'value': 86, 'label': 'RBF'}]",1,45,90,,25,"{'id': 22, 'external_id': 22, 'short_name': 'Patriots', 'hex_color': '#0d254c', 'abbreviation': 'NE', 'name': 'New England Patriots'}",22,10,10,10,10,4,82,,,,,,,,True,,,,,,,,,,,,,,,30,,/20/players/53217/,325,10
489,86,28,84,30,30,90,86,12,11,84,True,True,91,64,60,,37,10,76,50731,14142,10,C.J.,8,False,False,68,10,9292,https://cdn.muthead.com/media/20/assets/vets-00050731.png,41,2019-11-08T16:52:10.648844Z,,83,True,False,False,True,True,26,84,76,10,10,65,Anderson,,43,,0,10,45,20,,C.J. Anderson,88,41,44,,44,,10,10,,"{'id': 2, 'abbreviation': 'HB', 'external_id': 1, 'base_position': 2, 'name': 'Half Back'}",2,"{""2"": 88, ""3"": 76, ""4"": 68}",10,10,"{'id': 100, 'external_image_name': '86,1000034', 'external_id': 34, 'game': 8, 'description': 'Veterans', 'hex_color': '#052C11', 'name': 'Veterans', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00000034.png'}",100,27,2570,6,47,2019-11-08T16:52:10.648853Z,51,37,,39,,1,40,51,25,59,85,75,82,"[{'value': '5\' 8""', 'label': 'HT'}, {'value': 85, 'label': 'SPD'}, {'value': 86, 'label': 'ACC'}, {'value': 84, 'label': 'AGI'}, {'value': 91, 'label': 'CAR'}, {'value': 60, 'label': 'CTH'}, {'value': 76, 'label': 'ELU'}, {'value': 86, 'label': 'TRK'}, {'value': 84, 'label': 'BTK'}]",1,79,75,,25,"{'id': 33, 'external_id': 1009, 'short_name': 'Free Agents', 'hex_color': '#005985', 'abbreviation': 'FA', 'name': 'Free Agents'}",33,25,16,10,10,4,82,False,,False,5.0,False,True,,True,,False,1.0,,False,,False,,,,,,,,86,,/20/players/50731/,235,21
490,88,22,83,21,21,85,51,66,21,42,True,True,54,35,65,,10,15,57,99951822,20459,54,Johnathan,8,False,False,72,95,9619,https://cdn.muthead.com/media/20/assets/bltz-00051822.png,66,2019-12-13T16:37:36.614932Z,,89,True,False,False,True,True,24,61,80,11,19,49,Abram,,10,,0,72,10,23,,Johnathan Abram,87,25,25,,25,,20,85,,"{'id': 19, 'abbreviation': 'SS', 'external_id': 18, 'base_position': 14, 'name': 'Strong Safety'}",19,"{""17"": 80, ""18"": 83, ""19"": 87}",58,62,"{'id': 108, 'external_image_name': '86,1000109', 'external_id': 109, 'game': 8, 'description': 'Series Redux', 'hex_color': '#FE9FB4', 'name': 'Series Redux', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00000109.png'}",108,87,1860,6,10,2019-12-13T16:37:36.614942Z,25,25,,25,,1,42,10,35,63,90,53,88,"[{'value': '6\' 0""', 'label': 'HT'}, {'value': 90, 'label': 'SPD'}, {'value': 88, 'label': 'ACC'}, {'value': 79, 'label': 'TAK'}, {'value': 85, 'label': 'PRC'}, {'value': 87, 'label': 'PUR'}, {'value': 72, 'label': 'MCV'}, {'value': 75, 'label': 'ZCV'}, {'value': 95, 'label': 'POW'}]",1,26,69,,79,"{'id': 23, 'external_id': 23, 'short_name': 'Raiders', 'hex_color': '#c4c8cb', 'abbreviation': 'OAK', 'name': 'Oakland Raiders'}",23,11,44,16,25,4,87,,True,False,,,,,True,1.0,,1.0,,,,,,True,,,True,False,True,15,,/20/players/99951822/,205,75
491,84,24,78,30,30,87,85,16,10,88,True,True,85,51,57,,38,10,72,56094,12871,10,Chris,8,True,False,71,26,9048,https://cdn.muthead.com/media/20/assets/totw-00056094.png,39,2019-10-15T18:09:32.953096Z,,79,True,False,False,True,True,32,77,87,10,11,55,Carson,,41,,0,10,46,10,,Chris Carson,87,49,23,,28,,10,10,,"{'id': 2, 'abbreviation': 'HB', 'external_id': 1, 'base_position': 2, 'name': 'Half Back'}",2,"{""2"": 87, ""3"": 74, ""4"": 63}",10,10,"{'id': 105, 'external_image_name': '86,1001005', 'external_id': 1005, 'game': 8, 'description': 'Team of the Week', 'hex_color': '#8AFF56', 'name': 'Team of the Week', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00001005.png'}",105,18,1860,6,32,2019-10-15T18:09:32.953106Z,29,14,,18,,3,33,52,10,46,83,74,82,"[{'value': '5\' 11""', 'label': 'HT'}, {'value': 83, 'label': 'SPD'}, {'value': 84, 'label': 'ACC'}, {'value': 78, 'label': 'AGI'}, {'value': 85, 'label': 'CAR'}, {'value': 57, 'label': 'CTH'}, {'value': 72, 'label': 'ELU'}, {'value': 82, 'label': 'TRK'}, {'value': 88, 'label': 'BTK'}]",1,85,78,,20,"{'id': 28, 'external_id': 28, 'short_name': 'Seahawks', 'hex_color': '#002244', 'abbreviation': 'SEA', 'name': 'Seattle Seahawks'}",28,10,17,10,10,4,78,False,,False,3.0,False,True,,True,,False,1.0,,False,,False,,,,,,,,82,,/20/players/56094/,222,10
492,86,23,84,22,22,81,65,66,36,44,True,True,66,53,62,,38,10,59,51383,17539,56,Myles,8,False,False,73,80,9005,https://cdn.muthead.com/media/20/assets/hero-00051383.png,82,2019-10-10T14:36:47.330700Z,,82,True,False,False,True,True,44,63,87,10,11,60,Jack,,15,,0,73,44,12,,Myles Jack,86,35,34,,33,,10,81,,"{'id': 15, 'abbreviation': 'MLB', 'external_id': 14, 'base_position': 12, 'name': 'Middle Linebacker'}",15,"{""14"": 86, ""15"": 86, ""16"": 86}",45,47,"{'id': 110, 'external_image_name': '86,1001007', 'external_id': 1007, 'game': 8, 'description': 'MUT Heroes', 'hex_color': '#FFFFFF', 'name': 'MUT Heroes', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00001007.png'}",110,80,1340,6,40,2019-10-10T14:36:47.330709Z,35,34,,34,,3,28,54,16,51,83,52,92,"[{'value': '6\' 1""', 'label': 'HT'}, {'value': 83, 'label': 'SPD'}, {'value': 86, 'label': 'ACC'}, {'value': 70, 'label': 'STR'}, {'value': 80, 'label': 'TAK'}, {'value': 81, 'label': 'PRC'}, {'value': 66, 'label': 'BKS'}, {'value': 80, 'label': 'POW'}, {'value': 81, 'label': 'ZCV'}]",1,69,70,,80,"{'id': 17, 'external_id': 17, 'short_name': 'Jaguars', 'hex_color': '#006778', 'abbreviation': 'JAX', 'name': 'Jacksonville Jaguars'}",17,16,13,28,17,4,86,,True,False,,,,,True,2.0,,1.0,3.0,,,,,False,,,False,False,False,64,,/20/players/51383/,244,81
493,88,32,79,2,2,94,67,50,10,12,True,True,48,26,70,,10,10,27,53218,20146,46,Patrick,8,False,False,71,85,10460,https://cdn.muthead.com/media/20/assets/supb-00053218.png,63,2020-01-27T15:36:54.745926Z,,89,True,False,False,True,True,23,55,82,10,10,60,Chung,,11,,0,78,10,10,,Patrick Chung,88,25,25,,25,,10,94,,"{'id': 19, 'abbreviation': 'SS', 'external_id': 18, 'base_position': 14, 'name': 'Strong Safety'}",19,"{""17"": 83, ""18"": 85, ""19"": 88}",32,78,"{'id': 126, 'external_image_name': '|pgrm-00001021', 'external_id': 1022, 'game': 8, 'description': 'Super Bowl Past', 'hex_color': '#008E97', 'name': 'Super Bowl Past', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00001021.png'}",126,75,2570,6,10,2020-01-27T15:36:54.745937Z,25,25,,25,,5,34,10,10,59,82,40,93,"[{'value': '5\' 11""', 'label': 'HT'}, {'value': 82, 'label': 'SPD'}, {'value': 88, 'label': 'ACC'}, {'value': 78, 'label': 'TAK'}, {'value': 94, 'label': 'PRC'}, {'value': 75, 'label': 'PUR'}, {'value': 78, 'label': 'MCV'}, {'value': 84, 'label': 'ZCV'}, {'value': 85, 'label': 'POW'}]",1,20,68,,78,"{'id': 22, 'external_id': 22, 'short_name': 'Patriots', 'hex_color': '#0d254c', 'abbreviation': 'NE', 'name': 'New England Patriots'}",22,10,21,10,10,4,92,,False,False,,,,,True,1.0,,2.0,3.0,,,,,False,,,False,False,False,15,,/20/players/53218/,215,84
494,86,32,87,8,8,86,82,25,12,76,True,True,61,80,84,,82,10,80,50904,9773,10,Emmanuel,8,True,False,71,10,8425,https://cdn.muthead.com/media/20/assets/flsh-00050904.png,32,2019-08-06T14:36:30.957324Z,,81,True,False,False,True,True,88,81,86,20,20,76,Sanders,,12,,0,10,82,10,,Emmanuel Sanders,86,18,12,,12,,10,10,,"{'id': 4, 'abbreviation': 'WR', 'external_id': 3, 'base_position': 4, 'name': 'Wide Receiver'}",4,"{""4"": 86}",10,10,"{'id': 98, 'external_image_name': '86,1000032', 'external_id': 32, 'game': 8, 'description': 'Flashbacks', 'hex_color': '#FFF000', 'name': 'Flashbacks', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00000032.png'}",98,25,1340,6,75,2019-08-06T14:36:30.957376Z,49,25,,28,,8,30,83,10,82,83,78,89,"[{'value': '5\' 11""', 'label': 'HT'}, {'value': 83, 'label': 'SPD'}, {'value': 86, 'label': 'JMP'}, {'value': 84, 'label': 'CTH'}, {'value': 80, 'label': 'CIT'}, {'value': 82, 'label': 'SPC'}, {'value': 83, 'label': 'SRR'}, {'value': 82, 'label': 'MRR'}, {'value': 82, 'label': 'DRR'}]",1,27,37,,15,"{'id': 29, 'external_id': 29, 'short_name': 'Steelers', 'hex_color': '#ffb612', 'abbreviation': 'PIT', 'name': 'Pittsburgh Steelers'}",29,10,26,12,10,4,78,False,,True,5.0,False,False,,True,,True,1.0,,True,,True,,,,,,,,22,,/20/players/50904/,180,15
495,81,56,64,25,25,82,15,83,20,20,True,True,40,13,34,,10,6,20,54036,2911,75,Howie,8,True,False,77,78,10645,https://cdn.muthead.com/media/20/assets/ultl-00054036.png,81,2020-02-08T15:36:55.970339Z,,84,True,False,False,True,True,75,10,74,10,10,10,Long,,25,,0,13,0,6,,Howie Long,86,45,25,,25,,6,82,,"{'id': 13, 'abbreviation': 'DT', 'external_id': 12, 'base_position': 10, 'name': 'Defensive Tackle'}",13,"{""11"": 82, ""12"": 84, ""13"": 86}",83,10,"{'id': 129, 'external_image_name': '|pgrm-00001023', 'external_id': 1023, 'game': 8, 'description': 'Ultimate Legends', 'hex_color': '#252525', 'name': 'Ultimate Legends', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00001023.png'}",129,83,1340,6,12,2020-02-08T15:36:55.970349Z,45,25,,25,,3,27,10,6,16,75,10,85,"[{'value': '6\' 5""', 'label': 'HT'}, {'value': 75, 'label': 'SPD'}, {'value': 81, 'label': 'ACC'}, {'value': 85, 'label': 'STR'}, {'value': 78, 'label': 'TAK'}, {'value': 82, 'label': 'PRC'}, {'value': 83, 'label': 'BKS'}, {'value': 83, 'label': 'PWM'}, {'value': 75, 'label': 'FNM'}]",1,25,85,,78,"{'id': 23, 'external_id': 23, 'short_name': 'Raiders', 'hex_color': '#c4c8cb', 'abbreviation': 'OAK', 'name': 'Oakland Raiders'}",23,19,20,20,6,4,88,,False,,,,,,True,,,1.0,,,,,,False,,,True,False,False,40,,/20/players/54036/,270,24
496,88,47,87,44,44,91,84,44,25,80,True,True,89,93,92,,82,5,77,54007,11427,10,Shannon,8,True,False,74,12,10674,https://cdn.muthead.com/media/20/assets/ultl-00054007.png,75,2020-02-08T15:36:55.976987Z,,95,True,False,False,True,True,84,78,88,19,15,23,Sharpe,,69,,0,10,90,10,,Shannon Sharpe,96,74,80,,78,,5,21,,"{'id': 5, 'abbreviation': 'TE', 'external_id': 4, 'base_position': 5, 'name': 'Tight End'}",5,"{""3"": 90, ""4"": 92, ""5"": 96}",10,10,"{'id': 129, 'external_image_name': '|pgrm-00001023', 'external_id': 1023, 'game': 8, 'description': 'Ultimate Legends', 'hex_color': '#252525', 'name': 'Ultimate Legends', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00001023.png'}",129,35,34900,6,89,2020-02-08T15:36:55.976997Z,76,71,,78,,12,57,89,15,90,89,74,96,"[{'value': '6\' 2""', 'label': 'HT'}, {'value': 89, 'label': 'SPD'}, {'value': 86, 'label': 'STR'}, {'value': 92, 'label': 'CTH'}, {'value': 93, 'label': 'CIT'}, {'value': 90, 'label': 'SPC'}, {'value': 89, 'label': 'SRR'}, {'value': 90, 'label': 'MRR'}, {'value': 76, 'label': 'RBK'}]",1,90,86,,45,"{'id': 4, 'external_id': 4, 'short_name': 'Broncos', 'hex_color': '#fb4f14', 'abbreviation': 'DEN', 'name': 'Denver Broncos'}",4,25,25,20,10,4,96,True,,True,5.0,False,True,,True,,True,1.0,,False,,True,,,,,,,,86,,/20/players/54007/,228,24
497,82,46,82,24,24,87,70,52,26,45,True,True,80,56,66,,24,6,45,52038,2918,36,Mel,8,True,False,75,73,8315,https://cdn.muthead.com/media/20/assets/lgnd-00052038.png,46,2019-07-30T16:19:39.617560Z,,83,True,False,False,True,True,47,75,84,33,36,50,Blount,,25,,0,86,33,6,,Mel Blount,87,45,25,,25,,6,87,,"{'id': 17, 'abbreviation': 'CB', 'external_id': 16, 'base_position': 13, 'name': 'Corner Back'}",17,"{""17"": 87, ""18"": 80, ""19"": 80}",40,87,"{'id': 92, 'external_image_name': '86,1000009', 'external_id': 9, 'game': 8, 'description': 'Legends', 'hex_color': '#0054AB', 'name': 'Legends', 'image': 'https://cdn.muthead.com/media/20/assets/swap-81-3000000.png'}",92,74,1860,6,65,2019-07-30T16:19:39.617611Z,45,25,,25,,13,32,40,6,57,81,74,82,"[{'value': '6\' 3""', 'label': 'HT'}, {'value': 81, 'label': 'SPD'}, {'value': 82, 'label': 'ACC'}, {'value': 82, 'label': 'AGI'}, {'value': 84, 'label': 'JMP'}, {'value': 87, 'label': 'PRC'}, {'value': 86, 'label': 'MCV'}, {'value': 84, 'label': 'ZCV'}, {'value': 87, 'label': 'PRS'}]",1,42,63,,65,"{'id': 29, 'external_id': 29, 'short_name': 'Steelers', 'hex_color': '#ffb612', 'abbreviation': 'PIT', 'name': 'Pittsburgh Steelers'}",29,34,38,20,6,4,66,,True,True,,,,,True,1.0,,2.0,3.0,,,,,True,,,False,False,False,50,,/20/players/52038/,205,84
498,87,22,82,20,20,75,31,79,10,17,True,True,31,31,43,,10,10,27,56261,20571,84,Maxx,8,False,False,77,85,9938,https://cdn.muthead.com/media/20/assets/totw-00056261.png,86,2020-01-07T19:21:34.852025Z,,90,True,False,False,True,True,98,24,84,10,10,16,Crosby,,10,,0,27,10,10,,Maxx Crosby,87,35,35,,34,,10,75,,"{'id': 12, 'abbreviation': 'RE', 'external_id': 11, 'base_position': 9, 'name': 'Right End'}",12,"{""11"": 83, ""12"": 87, ""13"": 79, ""14"": 82, ""16"": 82}",77,19,"{'id': 105, 'external_image_name': '86,1001005', 'external_id': 1005, 'game': 8, 'description': 'Team of the Week', 'hex_color': '#8AFF56', 'name': 'Team of the Week', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00001005.png'}",105,87,1860,6,15,2020-01-07T19:21:34.852035Z,35,35,,36,,13,33,15,10,33,83,20,82,"[{'value': '6\' 5""', 'label': 'HT'}, {'value': 83, 'label': 'SPD'}, {'value': 87, 'label': 'ACC'}, {'value': 74, 'label': 'STR'}, {'value': 82, 'label': 'TAK'}, {'value': 75, 'label': 'PRC'}, {'value': 79, 'label': 'BKS'}, {'value': 77, 'label': 'PWM'}, {'value': 84, 'label': 'FNM'}]",1,29,74,,82,"{'id': 23, 'external_id': 23, 'short_name': 'Raiders', 'hex_color': '#c4c8cb', 'abbreviation': 'OAK', 'name': 'Oakland Raiders'}",23,11,13,10,10,4,80,,False,,,,,,True,,,1.0,,,,,,True,,,True,False,True,24,,/20/players/56261/,255,34
499,82,29,84,16,16,88,86,10,87,76,True,True,60,52,57,,20,80,80,50743,11210,10,Robert,8,False,False,74,12,10388,https://cdn.muthead.com/media/20/assets/vets-00050743.png,22,2020-01-17T15:36:46.665847Z,,78,True,False,False,True,True,3,82,85,12,10,15,Griffin III,,29,,0,17,30,74,,Robert Griffin III,90,18,10,,10,,88,12,,"{'id': 1, 'abbreviation': 'QB', 'external_id': 0, 'base_position': 1, 'name': 'Quarterback'}",1,"{""1"": 90}",10,10,"{'id': 100, 'external_image_name': '86,1000034', 'external_id': 34, 'game': 8, 'description': 'Veterans', 'hex_color': '#052C11', 'name': 'Veterans', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00000034.png'}",100,17,4940,6,51,2020-01-17T15:36:46.665858Z,34,26,,27,,3,66,40,87,33,85,81,95,"[{'value': '6\' 2""', 'label': 'HT'}, {'value': 85, 'label': 'SPD'}, {'value': 93, 'label': 'THP'}, {'value': 87, 'label': 'TAS'}, {'value': 74, 'label': 'TAM'}, {'value': 80, 'label': 'TAD'}, {'value': 89, 'label': 'TUP'}, {'value': 88, 'label': 'TOR'}, {'value': 88, 'label': 'PAC'}]",1,58,55,,25,"{'id': 25, 'external_id': 25, 'short_name': 'Ravens', 'hex_color': '#3e0580', 'abbreviation': 'BAL', 'name': 'Baltimore Ravens'}",25,66,93,89,88,4,88,,,False,,,,3.0,,,,1.0,,,1.0,,2.0,,False,True,,,,45,,/20/players/50743/,213,21
500,92,28,86,35,35,98,36,89,10,10,True,True,60,48,78,,10,10,20,11,11309,55,Luke,8,True,False,75,94,10402,https://cdn.muthead.com/media/20/assets/trib-00000011.png,92,2020-01-18T15:36:49.959039Z,,92,True,False,False,True,True,59,35,93,14,12,16,Kuechly,,18,,0,70,10,10,,Luke Kuechly,97,35,35,,35,,10,98,,"{'id': 15, 'abbreviation': 'MLB', 'external_id': 14, 'base_position': 12, 'name': 'Middle Linebacker'}",15,"{""14"": 96, ""15"": 97, ""16"": 96}",64,51,"{'id': 104, 'external_image_name': '86,1001003', 'external_id': 1003, 'game': 8, 'description': 'M20 Tribute', 'hex_color': '#E3E3E3', 'name': 'M20 Tribute', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00000007.png'}",104,97,250000,7,10,2020-01-18T15:36:49.959052Z,35,35,,35,,5,50,10,10,43,89,25,99,"[{'value': '6\' 3""', 'label': 'HT'}, {'value': 89, 'label': 'SPD'}, {'value': 92, 'label': 'ACC'}, {'value': 85, 'label': 'STR'}, {'value': 96, 'label': 'TAK'}, {'value': 98, 'label': 'PRC'}, {'value': 89, 'label': 'BKS'}, {'value': 94, 'label': 'POW'}, {'value': 83, 'label': 'ZCV'}]",1,39,85,,96,"{'id': 21, 'external_id': 21, 'short_name': 'Panthers', 'hex_color': '#0088ce', 'abbreviation': 'CAR', 'name': 'Carolina Panthers'}",21,10,16,10,10,4,99,,True,True,,,,,True,1.0,,2.0,3.0,,,,,True,,,False,False,False,44,,/20/players/11/,238,83
501,67,39,55,11,11,86,15,28,19,17,True,True,41,23,38,,10,5,20,54023,11388,10,Brian,8,True,False,75,38,10658,https://cdn.muthead.com/media/20/assets/ultl-00054023.png,83,2020-02-08T15:36:55.973330Z,,88,True,False,False,True,True,54,18,40,12,18,10,Waters,,82,,0,11,14,5,,Brian Waters,87,84,84,,85,,5,19,,"{'id': 9, 'abbreviation': 'RG', 'external_id': 8, 'base_position': 7, 'name': 'Right Guard'}",9,"{""6"": 82, ""7"": 84, ""8"": 84, ""9"": 87, ""10"": 84}",10,10,"{'id': 129, 'external_image_name': '|pgrm-00001023', 'external_id': 1023, 'game': 8, 'description': 'Ultimate Legends', 'hex_color': '#252525', 'name': 'Ultimate Legends', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00001023.png'}",129,33,1860,6,16,2020-02-08T15:36:55.973341Z,87,85,,86,,5,22,18,5,28,59,13,83,"[{'value': '6\' 3""', 'label': 'HT'}, {'value': 87, 'label': 'STR'}, {'value': 86, 'label': 'AWR'}, {'value': 84, 'label': 'PBK'}, {'value': 85, 'label': 'PBP'}, {'value': 84, 'label': 'PBF'}, {'value': 87, 'label': 'RBK'}, {'value': 86, 'label': 'RBP'}, {'value': 85, 'label': 'RBF'}]",1,28,87,,33,"{'id': 9, 'external_id': 9, 'short_name': 'Chiefs', 'hex_color': '#b20032', 'abbreviation': 'KC', 'name': 'Kansas City Chiefs'}",9,28,28,10,5,4,88,,,,,,,,True,,,1.0,,,,,,,,,,,,32,,/20/players/54023/,320,18
502,85,28,86,26,26,83,83,25,16,80,False,False,85,55,62,,44,10,78,50030,11229,10,Lamar,8,True,False,70,10,5879,https://cdn.muthead.com/media/20/assets/buil-00050030.png,31,2019-07-22T21:55:54.197227Z,,81,True,False,False,True,True,26,83,79,10,10,67,Miller,,33,,0,10,52,15,,Lamar Miller,86,57,23,,27,,10,10,,"{'id': 2, 'abbreviation': 'HB', 'external_id': 1, 'base_position': 2, 'name': 'Half Back'}",2,"{""2"": 86, ""3"": 71, ""4"": 67}",10,10,"{'id': 74, 'external_image_name': '86,1001000', 'external_id': 1000, 'game': 8, 'description': 'Theme Builders', 'hex_color': '#AFABC1', 'name': 'Theme Builders', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00001000.png'}",74,23,670,6,57,2019-07-22T21:55:54.197275Z,27,12,,15,,3,33,59,25,55,86,75,82,"[{'value': '5\' 10""', 'label': 'HT'}, {'value': 86, 'label': 'SPD'}, {'value': 85, 'label': 'ACC'}, {'value': 86, 'label': 'AGI'}, {'value': 85, 'label': 'CAR'}, {'value': 62, 'label': 'CTH'}, {'value': 78, 'label': 'ELU'}, {'value': 67, 'label': 'TRK'}, {'value': 80, 'label': 'BTK'}]",1,66,62,,30,"{'id': 32, 'external_id': 32, 'short_name': 'Texans', 'hex_color': '#033e61', 'abbreviation': 'HOU', 'name': 'Houston Texans'}",32,25,26,10,10,4,75,False,,False,5.0,False,True,,True,,False,2.0,,False,,False,,,,,,,,67,,/20/players/50030/,220,15
503,78,28,63,39,39,89,10,15,10,10,True,True,30,10,25,,10,10,10,53049,2122,10,Justin,8,False,False,78,10,9868,https://cdn.muthead.com/media/20/assets/nflp-00053049.png,87,2020-01-04T15:36:45.619547Z,,83,True,False,False,True,True,68,10,71,10,10,10,Britt,,85,,0,10,10,10,,Justin Britt,87,83,82,,84,,10,18,,"{'id': 8, 'abbreviation': 'C', 'external_id': 7, 'base_position': 8, 'name': 'Center'}",8,"{""6"": 82, ""7"": 86, ""8"": 87, ""9"": 83, ""10"": 83}",10,10,"{'id': 124, 'external_image_name': '86,1001020', 'external_id': 1020, 'game': 8, 'description': 'NFL Playoffs', 'hex_color': '#542379', 'name': 'NFL Playoffs', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00001020.png'}",124,20,1860,6,10,2020-01-04T15:36:45.619557Z,80,82,,75,,5,20,10,10,10,67,10,81,"[{'value': '6\' 6""', 'label': 'HT'}, {'value': 85, 'label': 'STR'}, {'value': 89, 'label': 'AWR'}, {'value': 83, 'label': 'PBK'}, {'value': 84, 'label': 'PBP'}, {'value': 82, 'label': 'PBF'}, {'value': 80, 'label': 'RBK'}, {'value': 75, 'label': 'RBP'}, {'value': 82, 'label': 'RBF'}]",1,10,85,,25,"{'id': 28, 'external_id': 28, 'short_name': 'Seahawks', 'hex_color': '#002244', 'abbreviation': 'SEA', 'name': 'Seattle Seahawks'}",28,10,10,10,10,4,84,,,,,,,,True,,,1.0,,,,,,,,,,,,10,,/20/players/53049/,315,10
504,85,40,83,30,30,89,88,20,49,88,True,True,88,54,61,,42,15,85,52312,264,10,Corey,8,True,False,73,29,10335,https://cdn.muthead.com/media/20/assets/lgnd-00052312.png,55,2020-01-11T16:58:54.036151Z,,86,True,False,False,True,True,28,85,77,15,22,31,Dillon,,42,,0,19,48,20,,Corey Dillon,89,56,40,,49,,15,15,,"{'id': 2, 'abbreviation': 'HB', 'external_id': 1, 'base_position': 2, 'name': 'Half Back'}",2,"{""2"": 89, ""3"": 79, ""4"": 66}",10,20,"{'id': 92, 'external_image_name': '86,1000009', 'external_id': 9, 'game': 8, 'description': 'Legends', 'hex_color': '#0054AB', 'name': 'Legends', 'image': 'https://cdn.muthead.com/media/20/assets/swap-81-3000000.png'}",92,26,3570,6,48,2020-01-11T16:58:54.036171Z,47,36,,47,,3,38,53,25,49,84,75,87,"[{'value': '6\' 1""', 'label': 'HT'}, {'value': 84, 'label': 'SPD'}, {'value': 85, 'label': 'ACC'}, {'value': 83, 'label': 'AGI'}, {'value': 88, 'label': 'CAR'}, {'value': 61, 'label': 'CTH'}, {'value': 85, 'label': 'ELU'}, {'value': 83, 'label': 'TRK'}, {'value': 88, 'label': 'BTK'}]",1,89,79,,31,"{'id': 2, 'external_id': 2, 'short_name': 'Bengals', 'hex_color': '#fb4f14', 'abbreviation': 'CIN', 'name': 'Cincinnati Bengals'}",2,23,34,15,22,4,92,False,,False,3.0,False,True,,True,,False,1.0,,False,,False,,,,,,,,83,,/20/players/52312/,225,28
